"가구번호","여행구분1","여행구분2","여행 월","여행 번째","당일/숙박여행 여부","여행 출발 년","여행 출발 월","여행 출발 일","여행 도착 년","여행 도착 월","여행 도착 일","여행 박","여행 일","여행 시기_주중","여행 시기_주말","여행 시기_휴가/방학","여행 시기_설날/추석","여행 시기_공휴일","여행 주 목적","여행 정보 주요 획득지_1순위","여행 정보 주요 획득지_2순위","참고한 인터넷 사이트_1순위","참고한 인터넷 사이트_2순위","동반자 수_동거 가족이나 친척","동반자 수_비동거 가족이나 친척","동반자 수_그 외 동행자","그 외 동행자 유형_친구/연인","그 외 동행자 유형_(직장)동료","그 외 동행자 유형_단체/모임","그 외 동행자 유형_기타","여행 지출 비용_총비용","여행 지출 비용_출발전 지출비용","여행지 지출비용_단체비용","여행지 지출비용_여행사 상품구입비","여행지 지출비용_숙박비","여행지 지출비용_교통비","여행지 지출비용_식/음료비","여행지 지출비용_문화/오락시설 이용료/관람료","여행지 지출비용_스포츠/레포츠 용품대여/구입비, 경기관람료","여행지 지출비용_기념품 및 쇼핑비","여행지 지출비용_여행지에서 여행관련용품 구입비","여행지 지출비용_기타비용","여행 출발 전 사전예약을 통해  이용한 서비스 여부","사전예약을 한 서비스_숙박시설","사전예약을 한 서비스_교통수단","사전예약을 한 서비스_차량대여/렌트","사전예약을 한 서비스_관광명소","사전예약을 한 서비스_레저시설","사전예약을 한 서비스_체험프로그램","사전예약을 한 서비스_기타","여행상품 구매 또는 이용 여부","구매한 여행상품","구매한 여행상품_부분 패키지 상품(교통)","구매한 여행상품_부분 패키지 상품(차량임대)","구매한 여행상품_부분 패키지 상품(숙박시설)","구매한 여행상품_부분 패키지 상품(레저시설)","구매한 여행상품_부분 패키지 상품(기타)","단체회비/단체경비에 여행상품 구매 비용 포함 여부","항목별 만족도_자연경관","항목별 만족도_문화유산","항목별 만족도_교통","항목별 만족도_숙박시설","항목별 만족도_식당 및 음식","항목별 만족도_쇼핑","항목별 만족도_관광정보 및 안내시설","항목별 만족도_관광지 편의시설","항목별 만족도_지역 관광종사자의 친절성","항목별 만족도_체험프로그램","항목별 만족도_관광지 물가","항목별 만족도_관광지 혼잡도","가중치"
15138,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15139,1,2,8,118142,2,2017,8,3,2017,8,4,1,2,1,,,,,1,2,3,,,3,4,1,,,,,399999.999999999,0,0,0,99999.9999999999,49999.9999999998,150000,0,49999.9999999998,49999.9999999998,0,0,1,1,,,,5,,,2,,,,,,,,4,4,5,5,4,4,4,5,4,4,4,4,9743.80554927595
15139,2,2,9,201049,2,2017,9,3,2017,9,9,6,7,1,2,,,,1,1,2,,,3,1,1,,,3,,4000000,999999.999999999,0,0,0,1500000,0,0,499999.999999998,999999.999999999,0,0,1,,2,,4,5,6,,2,,,,,,,,4,4,5,4,4,5,5,4,4,4,4,4,9743.80554927595
15140,1,2,8,118146,1,2017,8,14,2017,8,14,0,1,1,,,,,1,2,3,,,3,1,1,,,,,49999.9999999998,0,0,0,0,9999.99999999999,39999.9999999999,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,3,4,4,3,4,4,4,10086.6286615518
15141,1,2,8,117773,2,2017,8,2,2017,8,4,2,3,1,,3,,,1,2,3,,,4,1,1,,,,,500000,0,0,0,150000,100000,150000,0,50000,50000,0,0,1,1,,,,5,,,2,,,,,,,,4,4,5,5,4,4,5,5,4,4,5,4,4110.84672123773
15141,2,2,12,201016,2,2017,12,3,2017,12,6,3,4,1,2,,,,1,1,2,,,4,1,10,1,,,,4000000,2000000,2000000,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,6,,2,,,,,,,,4,4,5,4,3,4,4,5,4,4,4,4,4110.84672123773
15142,1,1,5,104474,2,2017,5,3,2017,5,5,2,3,1,,,,5,1,2,3,,,2,1,1,,,,,480000,0,0,0,150000,100000,100000,0,0,50000,80000,0,1,,,,,5,,,2,,,,,,,,4,4,3,4,5,5,4,4,4,4,4,4,11841.4434574076
15142,1,2,10,117783,2,2017,10,2,2017,10,3,1,2,,,,,5,1,2,3,,,2,1,8,1,,,,150000,0,150000,0,0,0,0,0,0,0,0,0,1,1,,,4,,6,,1,2,,,3,,,1,4,4,5,5,4,4,5,5,4,4,4,4,11841.4434574076
15142,1,2,8,117780,2,2017,8,2,2017,8,4,2,3,1,,3,,,1,2,3,,,2,1,10,1,,,,200000,0,200000,0,0,0,0,0,0,0,0,0,1,1,,,4,,6,,1,2,,,3,,,1,4,4,5,5,4,5,4,4,5,4,4,4,11841.4434574076
15145,1,2,10,122904,2,2017,10,3,2017,10,5,2,3,,,,4,5,1,4,1,1,3,4,1,1,,,,,2000000,0,0,0,1000000,100000,900000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,5,9,5,5,5,9,5,5,5,9,5,5,4275.84194562175
15146,1,1,3,110784,1,2017,3,4,2017,3,4,0,1,,2,,,,1,3,8,,,2,1,40,,,3,,100000,0,100000,0,0,0,0,0,0,0,0,0,1,,2,,,,,,2,,,,,,,2,4,4,4,9,4,9,4,4,4,9,4,4,3503.78308150937
15146,1,2,10,119176,1,2017,10,15,2017,10,15,0,1,,2,,,,1,6,8,,,5,1,1,,,,,100000,0,0,0,0,5000,95000,0,0,0,0,0,1,,,,,,,7,2,,,,,,,,5,4,5,9,4,9,4,4,4,9,4,4,3503.78308150937
15146,1,2,11,119177,2,2017,11,12,2017,11,14,2,3,1,2,,,,1,8,6,,,5,1,1,,,,,1600000,0,0,0,600000,500000,500000,0,0,0,0,0,1,1,2,,,,,,2,,,,,,,,5,4,4,4,4,9,4,5,4,9,2,4,3503.78308150937
15147,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15148,2,1,4,200689,2,2017,4,20,2017,6,30,71,72,1,2,,,5,4,2,8,,,2,1,1,,,,,1200000,0,0,0,0,1000000,100000,0,0,100000,0,0,1,,2,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,9300.94508385323
15148,2,2,10,201101,2,2017,10,28,2017,10,31,3,4,1,2,,,,4,2,3,,,2,1,1,1,2,,,1000000,100000,0,0,0,900000,0,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,4,4,4,4,3,9,4,3,4,9,4,4,9300.94508385323
15148,2,2,12,201102,2,2017,12,23,2017,12,27,4,5,1,2,,,5,4,2,8,,,2,1,1,,,,,1000000,0,0,0,0,900000,100000,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,4,4,4,4,3,9,4,3,4,9,4,4,9300.94508385323
15149,1,1,1,300342,2,2017,1,12,2017,1,13,1,2,1,,,,,1,3,2,,,3,3,1,,,,,700000,0,0,0,0,100000,500000,50000,0,50000,0,0,2,,,,,,,,2,,,,,,,,5,9,5,5,5,5,5,5,5,5,5,5,3280.85493418124
15149,1,1,1,300343,2,2017,1,16,2017,1,17,1,2,1,,,,,1,2,3,,,3,1,1,,,,,700000,350000,0,0,0,50000,300000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,5,9,5,5,5,9,5,5,5,9,5,5,3280.85493418124
15149,1,1,2,300341,2,2017,2,16,2017,2,17,1,2,1,,,,,1,4,3,3,1,3,1,1,,,,,550000,350000,0,0,0,30000,150000,0,0,20000,0,0,1,1,,,,,,,2,,,,,,,,4,9,4,5,4,5,5,5,5,9,5,2,3280.85493418124
15149,1,1,4,301765,2,2017,4,17,2017,4,19,2,3,1,,,,,1,4,3,3,1,4,2,1,,,,,1500000,399999.999999999,0,0,0,200000,600000,300000,0,0,0,0,1,1,2,,,,,,1,2,,,3,4,,,5,9,3,5,5,9,4,4,4,4,3,4,3280.85493418124
15149,1,1,5,301763,2,2017,5,19,2017,5,20,1,2,1,2,,,,1,4,3,3,1,4,1,1,,,,,1500000,450000,0,0,0,49999.9999999998,999999.999999999,0,0,0,0,0,1,1,2,,,,,,1,2,,,3,4,,,3,3,4,5,5,9,4,4,4,9,4,3,3280.85493418124
15149,1,1,5,301764,2,2017,5,2,2017,5,4,2,3,1,,,,5,1,4,3,3,1,4,1,1,,,,,2000000,750000,0,0,0,49999.9999999998,999999.999999999,99999.9999999999,0,99999.9999999999,0,0,1,1,2,,,,,,1,2,,,3,4,,,4,9,4,5,4,3,3,2,2,3,3,3,3280.85493418124
15149,1,2,7,301761,2,2017,7,17,2017,7,19,2,3,1,,,,,1,4,3,3,1,4,2,1,,,,,999999.999999999,349999.999999998,0,0,0,69999.9999999999,480000,0,99999.9999999999,0,0,0,1,1,2,,,,,,1,2,,,3,4,,,5,5,5,5,3,4,4,2,3,3,3,3,3280.85493418124
15150,2,1,1,200635,2,2017,1,27,2017,2,1,5,6,1,2,,4,,1,8,,,,4,1,1,,,,,18500000,1200000,0,4800000,5000000,800000,5000000,1000000,0,700000,0,0,1,1,2,,,,,,1,1,,,,,,,4,4,4,4,4,4,4,4,4,9,2,4,4266.34465171082
15150,2,2,9,201453,2,2017,9,8,2017,9,11,3,4,1,2,,,,1,4,8,1,3,4,1,1,,,,,4000000,0,0,0,400000,1100000,1500000,0,0,1000000,0,0,1,1,2,,,,,,2,,,,,,,,4,9,4,4,5,4,5,4,5,9,3,4,4266.34465171082
15152,2,2,12,201416,2,2017,12,28,2017,12,31,3,4,1,2,,,,1,1,,,,3,1,1,,2,,,5100000,0,3600000,0,0,0,0,0,0,1500000,0,0,2,,,,,,,,2,,,,,,,,4,9,4,4,4,5,4,4,4,9,5,4,4352.15778121433
15153,2,1,3,200348,2,2017,3,13,2017,3,16,3,4,1,,,,,1,1,6,,,2,1,1,,,,,950000,0,0,0,300000,350000,200000,50000,50000,0,0,0,1,1,2,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,9980.50072237816
15153,2,1,5,200349,2,2017,5,4,2017,5,7,3,4,1,2,3,,5,1,6,4,1,4,2,1,1,,,,,1000000,0,0,0,300000,450000,200000,50000,0,0,0,0,1,1,2,,,,,,2,,,,,,,,5,5,4,4,4,9,4,4,4,4,4,4,9980.50072237816
15153,2,2,10,201003,2,2017,10,21,2017,10,29,8,9,1,2,,,,1,2,8,,,2,1,1,,,,,1500000,1400000,0,0,0,0,40000,60000,0,0,0,0,1,1,2,,4,5,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,9980.50072237816
15156,2,2,11,201085,2,2017,11,15,2017,11,18,3,4,1,2,,,,1,1,2,,,2,1,1,,,,,2000000,0,0,0,260000,1100000,250000,50000,40000,300000,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,3,4,4063.53703594516
15156,2,2,12,201086,2,2017,12,16,2017,12,19,3,4,1,2,,,,1,1,2,,,2,1,1,,,,,2000000,0,0,1850000,0,0,50000,0,0,100000,0,0,1,1,,,4,5,,,1,1,,,,,,,5,5,4,4,4,4,4,4,4,4,4,4,4063.53703594516
15158,1,2,9,120978,2,2017,9,2,2017,9,6,4,5,1,2,,,,1,2,8,,,4,1,1,,,,,1500000,0,0,0,500000,200000,650000,100000,0,50000,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3686.31922648904
15158,2,1,4,200357,2,2017,4,30,2017,5,8,8,9,1,2,3,,5,1,1,4,4,1,2,1,1,,,,,6700000,200000,0,6000000,0,0,0,0,0,500000,0,0,1,1,2,3,4,5,,,1,1,,,,,,,5,5,4,4,4,4,4,4,5,4,4,4,3686.31922648904
15158,2,2,10,201250,2,2017,10,2,2017,10,9,7,8,1,2,,4,5,1,1,4,4,5,2,1,1,,,,,5100000,0,0,5000000,0,0,20000,0,0,80000,0,0,1,1,2,3,4,,,,1,1,,,,,,,5,5,5,5,4,4,4,4,4,4,4,4,3686.31922648904
15158,2,2,11,201251,2,2017,11,25,2017,12,1,6,7,1,2,,,,1,4,1,1,4,2,1,1,,,,,5000000,0,0,4800000,0,0,50000,50000,0,100000,0,0,1,1,2,,4,,,,1,1,,,,,,,5,5,4,4,4,4,4,4,4,4,4,4,3686.31922648904
15159,2,1,1,200102,2,2017,1,23,2017,1,27,4,5,1,,,,,1,1,4,1,4,4,1,1,,,,,2000000,0,0,2000000,0,0,0,0,0,0,0,0,1,1,,,4,5,,,1,1,,,,,,,5,5,4,4,4,9,4,5,5,5,4,4,4275.84194562175
15160,1,1,1,105637,2,2017,1,27,2017,1,29,2,3,,,,4,,1,2,8,,,4,1,1,,,,,660000,60000,0,0,250000,0,350000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3194.03549421812
15160,1,2,10,122736,2,2017,10,4,2017,10,6,2,3,,,,4,,1,4,2,1,4,4,1,1,,,,,500000,100000,0,0,230000,50000,100000,20000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3194.03549421812
15160,2,2,7,201394,2,2017,7,28,2017,8,2,5,6,1,2,,,,1,6,4,4,5,2,1,1,,,,,5000000,0,0,0,1000000,2800000,600000,100000,0,500000,0,0,1,1,2,3,,,,,2,,,,,,,,5,5,4,4,4,4,4,4,4,4,4,4,3194.03549421812
15161,1,1,2,103918,2,2017,2,18,2017,2,19,1,2,,2,,,,1,2,8,,,5,1,1,,,,,400000,50000,0,0,100000,100000,150000,0,0,0,0,0,1,,,,,,,7,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3103.85444945465
15161,1,2,12,119552,2,2017,12,23,2017,12,25,2,3,,2,,,5,1,2,3,,,5,1,1,,,,,600000,100000,0,0,200000,60000,180000,60000,0,0,0,0,1,1,,,4,,,,2,,,,,,,,4,4,4,4,4,9,4,4,4,4,4,4,3103.85444945465
15170,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15173,1,2,7,122653,2,2017,7,15,2017,7,16,1,2,,2,,,,1,2,1,,,2,1,1,,,,,230000,0,0,0,120000,50000,60000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3290.90824115796
15177,1,1,5,108395,2,2017,5,2,2017,5,5,3,4,1,,3,,5,1,2,1,,,5,1,1,,,,,1000000,0,0,0,300000,200000,250000,50000,20000,80000,100000,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,3,3,4,3,4,4,4,4,4010.46105591508
15178,1,1,5,108413,2,2017,5,29,2017,6,1,3,4,1,,,,,1,2,4,2,1,3,1,1,,,,,1490000,0,0,0,240000,699999.999999999,499999.999999998,20000,0,30000,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3369.73894067367
15178,1,2,12,122515,2,2017,12,8,2017,12,11,3,4,1,2,,,,1,8,3,,,3,1,1,,,,,1200000,0,0,0,300000,399999.999999999,300000,49999.9999999998,49999.9999999998,99999.9999999999,0,0,1,1,2,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3369.73894067367
15178,2,2,11,201367,2,2017,11,10,2017,11,14,4,5,1,2,,,,1,2,1,,,2,1,1,1,2,,,1000000,0,0,0,320000,480000,200000,0,0,0,0,0,1,1,2,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3369.73894067367
15179,1,1,5,106798,1,2017,5,5,2017,5,5,0,1,,,,,5,1,2,8,,,4,1,1,,,,,200000,0,0,0,0,40000,60000,20000,60000,20000,0,0,2,,,,,,,,2,,,,,,,,4,5,4,9,5,4,4,3,4,4,4,4,4266.34465171082
15181,1,2,7,122470,2,2017,7,14,2017,7,17,3,4,1,2,,,,1,2,1,,,2,8,1,,,,,1000000,0,0,0,400000,130000,400000,70000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,5,4,3,4,4,3,4,4,4,6571.10412091933
15181,1,2,8,122473,2,2017,8,19,2017,8,20,1,2,,2,,,,1,2,5,,,2,1,1,,,,,500000,0,0,0,150000,150000,100000,0,0,100000,0,0,2,,,,,,,,2,,,,,,,,4,4,4,4,4,3,4,4,4,4,4,4,6571.10412091933
15183,1,1,5,101892,1,2017,5,20,2017,5,20,0,1,,2,,,,1,2,8,,,2,7,1,,,,,40000,0,40000,0,0,0,0,0,0,0,0,0,1,,,,,5,,,2,,,,,,,2,4,9,4,9,4,9,4,4,4,3,3,4,12747.0507853193
15183,1,2,8,113730,1,2017,8,5,2017,8,5,0,1,,2,,,,1,8,2,,,2,5,1,,,,,80000,50000,30000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,9,4,9,4,3,4,4,4,4,4,3,12747.0507853193
15183,1,2,9,113732,1,2017,9,30,2017,9,30,0,1,1,,,,,1,2,8,,,2,4,1,,,,,30000,0,30000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,3,9,4,3,3,3,3,4,12747.0507853193
15184,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15185,1,1,4,101826,1,2017,4,9,2017,4,9,0,1,,2,,,,1,8,3,,,4,1,1,,,,,100000,0,0,0,0,10000,80000,0,0,10000,0,0,1,,,,,5,,,2,,,,,,,,4,4,3,9,4,3,3,3,4,4,3,3,5179.9374924011
15185,1,1,5,101827,1,2017,5,5,2017,5,5,0,1,,,,,5,1,2,8,,,4,1,1,,,,,60000,0,0,0,0,0,40000,0,0,20000,0,0,1,,,,,5,,,2,,,,,,,,4,4,4,9,3,3,4,4,4,3,3,4,5179.9374924011
15185,1,2,10,114827,1,2017,10,21,2017,10,21,0,1,,2,,,,1,8,11,,,4,1,1,,,,,60000,0,0,0,0,0,60000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,9,3,9,3,4,4,4,3,3,3,4,5179.9374924011
15185,1,2,8,114825,1,2017,8,6,2017,8,6,0,1,,2,,,,1,9,11,,,4,1,1,,,,,80000,0,0,0,0,20000,60000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,9,4,9,3,4,4,4,4,3,4,4,5179.9374924011
15185,1,2,9,114826,1,2017,9,24,2017,9,24,0,1,,2,,,,1,8,11,,,4,1,1,,,,,80000,0,0,0,0,20000,40000,20000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,9,4,9,3,3,4,4,3,3,3,4,5179.9374924011
15186,1,1,5,101914,2,2017,5,4,2017,5,5,1,2,1,,,,5,1,6,3,,,3,1,4,1,,,,150000,50000,100000,0,0,0,0,0,0,0,0,0,1,1,,,,,,,2,,,,,,,2,4,4,3,4,4,3,3,4,4,4,4,4,4055.43949668794
15186,1,2,8,114981,1,2017,8,2,2017,8,2,0,1,1,,3,,,1,8,9,,,3,1,1,,,,,150000,30000,0,0,0,50000,50000,10000,0,10000,0,0,2,,,,,,,,2,,,,,,,,4,4,3,9,4,4,4,3,3,4,4,4,4055.43949668794
15187,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15188,1,1,5,101920,1,2017,5,3,2017,5,3,0,1,,,,,5,1,8,11,,,4,1,1,,,,,50000,0,0,0,0,0,50000,0,0,0,0,0,1,,,,,5,,,2,,,,,,,,4,3,3,9,4,3,3,3,3,3,3,3,6206.14657016059
15188,1,2,11,114817,1,2017,11,17,2017,11,17,0,1,1,,,,,1,8,11,,,2,1,1,,,,,60000,0,0,0,0,20000,40000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,9,4,9,4,5,4,3,3,3,3,3,6206.14657016059
15188,1,2,8,101918,1,2017,8,27,2017,8,27,0,1,,2,,,,1,8,2,,,4,1,1,,,,,200000,0,0,0,0,0,100000,30000,0,30000,40000,0,1,,,,,5,,,2,,,,,,,,4,3,4,9,4,4,3,3,3,4,4,4,6206.14657016059
15188,1,2,8,114814,2,2017,8,1,2017,8,2,1,2,1,,3,,,1,2,11,,,4,1,1,,,,,300000,50000,0,0,50000,60000,120000,0,0,20000,0,0,1,1,,,,,,,2,,,,,,,,4,4,3,4,4,4,4,3,3,3,4,4,6206.14657016059
15189,1,1,4,101839,1,2017,4,5,2017,4,5,0,1,1,,,,,1,8,11,,,2,1,1,,,,,65000,20000,0,0,0,20000,25000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,9,3,9,4,4,3,3,4,4,4,4,9098.39976714439
15189,1,2,8,114978,1,2017,8,15,2017,8,15,0,1,,,,,5,1,8,9,,,2,1,1,,,,,110000,20000,0,0,0,40000,50000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,3,9,4,4,4,4,3,3,3,3,9098.39976714439
15190,1,2,10,114028,1,2017,10,8,2017,10,8,0,1,,2,,,,1,9,11,,,3,1,1,,,,,130000,0,0,0,0,10000,30000,0,0,90000,0,0,2,,,,,,,,2,,,,,,,,4,9,3,9,4,4,4,3,3,9,3,3,5136.05836614929
15190,1,2,12,114029,1,2017,12,24,2017,12,24,0,1,,2,,,,1,8,9,,,4,1,1,,,,,120000,0,0,0,0,30000,60000,0,30000,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,5,4,3,4,4,4,4,4,5136.05836614929
15190,1,2,8,114024,2,2017,8,12,2017,8,13,1,2,,2,,,,1,8,9,,,4,1,1,,,,,165000,45000,0,0,60000,30000,30000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,5,9,4,4,4,4,3,3,3,3,4,5,5136.05836614929
15191,1,2,8,112668,1,2017,8,13,2017,8,13,0,1,,2,,,,1,6,11,,,2,1,1,,,,,210000,60000,0,0,0,60000,80000,0,10000,0,0,0,2,,,,,,,,2,,,,,,,,5,9,4,9,4,4,3,4,4,3,4,4,19929.2460282639
15192,1,2,12,113741,1,2017,12,16,2017,12,16,0,1,,2,,,,1,9,3,,,2,6,1,,,,,50000,0,50000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,4,3,3,4,3,4,4,4,9430.2583685053
15192,1,2,8,113734,1,2017,8,15,2017,8,15,0,1,,,,,5,1,2,3,,,2,3,1,,,,,130000,30000,0,0,0,30000,50000,10000,0,10000,0,0,2,,,,,,,,2,,,,,,,,5,4,4,9,5,4,4,4,4,5,4,4,9430.2583685053
15192,1,2,9,113736,1,2017,9,16,2017,9,16,0,1,,2,,,,1,8,11,,,2,1,1,,,,,150000,0,0,0,0,40000,100000,0,0,10000,0,0,2,,,,,,,,2,,,,,,,,5,4,4,9,4,5,4,4,3,3,3,4,9430.2583685053
15193,1,2,10,120561,2,2017,10,7,2017,10,8,1,2,,2,,,,1,4,11,5,7,4,1,10,1,,,,200000,0,200000,0,0,0,0,0,0,0,0,0,1,1,,,,,,,2,,,,,,,2,4,4,4,4,4,4,4,4,4,9,4,4,4731.83982265441
15193,1,2,8,120560,1,2017,8,13,2017,8,13,0,1,,2,,,,1,4,11,5,7,4,1,8,1,,,,100000,0,100000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,4,4,4,4,4,9,4,4,4731.83982265441
15193,2,1,5,200241,2,2017,5,1,2017,5,6,5,6,1,2,3,,5,1,4,1,3,1,4,1,1,1,2,,,5700000,200000,0,0,1000000,3000000,500000,500000,0,500000,0,0,1,1,2,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4731.83982265441
15194,1,1,1,103959,2,2017,1,7,2017,1,8,1,2,,2,,,,1,2,3,,,3,5,1,,,,,250000,49999.9999999998,0,0,0,0,99999.9999999999,0,99999.9999999999,0,0,0,1,1,,,,,,,2,,,,,,,,4,9,4,4,4,9,4,4,4,4,4,4,11564.579638184
15194,1,1,5,103960,2,2017,5,4,2017,5,5,1,2,1,,,,5,1,2,4,1,4,3,5,1,,,,,200000,20000,0,0,69999.9999999999,0,90000,0,0,20000,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,11564.579638184
15194,1,2,8,120568,1,2017,8,12,2017,8,12,0,1,,2,,,,1,3,11,,,2,1,1,,,,,30000,0,0,0,0,5000,25000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,4,4,4,4,9,4,4,11564.579638184
15194,2,2,10,201232,2,2017,10,21,2017,10,23,2,3,1,2,,,,1,1,4,5,,3,1,1,,2,,,1500000,0,0,0,300000,600000,300000,99999.9999999999,0,200000,0,0,1,1,2,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,9,4,4,11564.579638184
15195,1,2,10,120581,1,2017,10,21,2017,10,21,0,1,,2,,,,1,3,11,,,2,1,6,1,,,,100000,0,100000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,4,4,4,4,4,9,4,4,11204.0388836794
15195,1,2,11,120582,2,2017,11,3,2017,11,5,2,3,1,2,,,,1,1,11,,,2,1,9,1,,,,800000,0,800000,0,0,0,0,0,0,0,0,0,1,1,2,3,4,,,,1,1,,,,,,1,4,4,4,4,4,4,4,4,4,9,4,4,11204.0388836794
15195,1,2,8,120579,1,2017,8,12,2017,8,12,0,1,,2,,,,1,8,11,,,2,1,6,1,,,,100000,0,100000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,4,4,4,4,4,9,4,4,11204.0388836794
15196,1,2,8,120587,1,2017,8,12,2017,8,12,0,1,,2,,,,1,3,11,,,2,1,8,1,,,,50000,0,50000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,4,4,4,4,4,9,4,4,5415.97075275898
15197,1,2,10,120621,2,2017,10,8,2017,10,9,1,2,,2,,,5,1,4,11,5,7,4,1,1,,,,,200000,0,0,0,120000,20000,60000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,9,4,4,4225.09855895479
15197,1,2,8,120619,1,2017,8,12,2017,8,12,0,1,,2,,,,1,8,11,,,2,1,8,,,3,,100000,0,100000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,4,4,4,4,4,9,4,4,4225.09855895479
15199,1,1,5,103945,2,2017,5,4,2017,5,5,1,2,1,,,,5,1,3,6,,,5,1,1,,,,,200000,0,0,0,100000,0,100000,0,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,4,4,4,4,4,4,4,9,4,4,3601.72148168814
15200,1,1,3,103942,1,2017,3,18,2017,3,18,0,1,,2,,,,1,3,8,,,2,1,1,,,,,40000,5000,0,0,0,0,35000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,9,4,4,4,9,4,4,4613.06076588478
15200,1,2,11,120751,1,2017,11,4,2017,11,4,0,1,,2,,,,1,3,11,,,2,1,9,1,,,,50000,0,50000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,4,4,4,4,4,9,4,4,4613.06076588478
15200,1,2,8,120746,1,2017,8,12,2017,8,12,0,1,,2,,,,1,3,11,,,2,1,9,1,,,,100000,0,100000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,4,9,4,4,4,4,4,9,4,4,4613.06076588478
15201,1,2,7,120773,1,2017,7,15,2017,7,15,0,1,,2,,,,1,4,11,5,7,2,1,1,,,,,200000,0,0,0,0,70000,130000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,4,4,4,4,9,4,4,5930.82743147874
